Frequency (Hz)	Level (dB)
905.273438	-67.277374
906.250000	-67.104881
907.226562	-67.720398
908.203125	-68.957184
909.179688	-69.084068
910.156250	-68.873817
911.132812	-67.943840
912.109375	-66.535805
913.085938	-69.417488
914.062500	-68.369995
915.039062	-68.604164
916.015625	-70.045807
916.992188	-67.763428
917.968750	-67.790176
918.945312	-68.564850
919.921875	-68.585617
920.898438	-67.730492
921.875000	-68.335281
922.851562	-69.913406
923.828125	-67.547363
924.804688	-68.606461
925.781250	-68.880867
926.757812	-67.901825
927.734375	-69.149269
928.710938	-69.491142
929.687500	-69.124489
930.664062	-68.397934
931.640625	-68.507820
932.617188	-68.463722
933.593750	-69.240417
934.570312	-69.474472
935.546875	-68.054741
936.523438	-68.861664
937.500000	-69.090469
938.476562	-69.176628
939.453125	-68.915909
940.429688	-68.947304
941.406250	-68.740028
942.382812	-68.673592
943.359375	-70.069740
944.335938	-70.325020
945.312500	-68.865089
946.289062	-69.296371
947.265625	-69.291229
948.242188	-69.706863
949.218750	-69.172493
950.195312	-68.847115
951.171875	-70.000221
952.148438	-69.443832
953.125000	-68.485069
954.101562	-70.213585
955.078125	-69.197968
956.054688	-69.383614
957.031250	-68.507668
958.007812	-70.081993
958.984375	-69.854332
959.960938	-71.130859
960.937500	-70.691238
961.914062	-70.020798
962.890625	-69.849022
963.867188	-69.136337
964.843750	-69.443596
965.820312	-70.715294
966.796875	-70.565399
967.773438	-71.203568
968.750000	-70.760422
969.726562	-70.238739
970.703125	-69.294724
971.679688	-70.046371
972.656250	-69.679939
973.632812	-69.537231
974.609375	-69.209297
975.585938	-69.712791
976.562500	-70.127495
977.539062	-69.475067
978.515625	-70.162201
979.492188	-69.501793
980.468750	-69.604942
981.445312	-70.311844
982.421875	-70.359947
983.398438	-69.328812
984.375000	-71.241890
985.351562	-70.672844
986.328125	-70.420677
987.304688	-69.294380
988.281250	-70.527000
989.257812	-72.577217
990.234375	-71.103928
991.210938	-71.109718
992.187500	-69.969398
993.164062	-70.860352
994.140625	-71.040138
995.117188	-70.567085
996.093750	-70.747787
997.070312	-71.607956
998.046875	-71.338402
999.023438	-70.828209
1000.000000	-70.965080
1000.976562	-69.003815
1001.953125	-70.512543
1002.929688	-69.314529
1003.906250	-71.011963
1004.882812	-70.714592
1005.859375	-69.206818
1006.835938	-70.740753
1007.812500	-70.088593
1008.789062	-71.476173
1009.765625	-70.520096
1010.742188	-71.372917
1011.718750	-70.902847
1012.695312	-72.194717
1013.671875	-71.540382
1014.648438	-70.348221
1015.625000	-70.522362
1016.601562	-70.352974
1017.578125	-70.409508
1018.554688	-70.864113
1019.531250	-70.153221
1020.507812	-70.818428
1021.484375	-70.702446
1022.460938	-71.405045
1023.437500	-71.490440
1024.414062	-71.966515
1025.390625	-70.445221
1026.367188	-71.781815
1027.343750	-70.089157
1028.320312	-72.380089
1029.296875	-70.885063
1030.273438	-71.271706
1031.250000	-71.950516
1032.226562	-71.822121
1033.203125	-71.401978
1034.179688	-71.344490
1035.156250	-71.502274
1036.132812	-70.366768
1037.109375	-71.464615
1038.085938	-72.753220
1039.062500	-70.992523
1040.039062	-73.119820
1041.015625	-71.281273
1041.992188	-70.990845
1042.968750	-72.071877
1043.945312	-71.130745
1044.921875	-70.584480
1045.898438	-69.665642
1046.875000	-70.036858
1047.851562	-70.148621
1048.828125	-72.342278
1049.804688	-71.445099
1050.781250	-70.399414
1051.757812	-70.938454
1052.734375	-73.186989
1053.710938	-72.124229
1054.687500	-70.601044
1055.664062	-70.246529
1056.640625	-71.959290
1057.617188	-72.062538
1058.593750	-71.819176
1059.570312	-71.173462
1060.546875	-70.538902
1061.523438	-70.907440
1062.500000	-72.183716
1063.476562	-71.964958
1064.453125	-72.336395
1065.429688	-72.265579
1066.406250	-72.269951
1067.382812	-71.867607
1068.359375	-71.309265
1069.335938	-69.307014
1070.312500	-71.521629
1071.289062	-72.657372
1072.265625	-70.708527
1073.242188	-70.520309
1074.218750	-70.108391
1075.195312	-70.800461
1076.171875	-72.026733
1077.148438	-71.890800
1078.125000	-72.236885
1079.101562	-71.723999
1080.078125	-71.705780
1081.054688	-71.805122
1082.031250	-71.824692
1083.007812	-71.915276
1083.984375	-71.741798
1084.960938	-71.660172
1085.937500	-71.950920
1086.914062	-71.373001
1087.890625	-69.895096
1088.867188	-72.840492
1089.843750	-73.740883
1090.820312	-72.144127
1091.796875	-72.660072
1092.773438	-71.011192
1093.750000	-71.704025
1094.726562	-73.422012
1095.703125	-71.029755
1096.679688	-70.663574
1097.656250	-72.429512
1098.632812	-71.707718
1099.609375	-70.075783
1100.585938	-71.795296
1101.562500	-71.175560
1102.539062	-71.204002
1103.515625	-71.631676
1104.492188	-71.232178
1105.468750	-71.989304
1106.445312	-71.250153
1107.421875	-71.669556
1108.398438	-71.436775
1109.375000	-72.816811
1110.351562	-72.003632
1111.328125	-72.310272
1112.304688	-71.670082
1113.281250	-72.008263
1114.257812	-71.946388
1115.234375	-70.986542
1116.210938	-72.692215
1117.187500	-71.458450
1118.164062	-72.219467
1119.140625	-71.328964
1120.117188	-70.810875
1121.093750	-71.141693
1122.070312	-71.117195
1123.046875	-70.377396
1124.023438	-70.827171
1125.000000	-71.383606
1125.976562	-70.482155
1126.953125	-72.490952
1127.929688	-71.647102
1128.906250	-71.131187
1129.882812	-71.899788
1130.859375	-70.637444
1131.835938	-71.720482
1132.812500	-70.337303
1133.789062	-71.124969
1134.765625	-71.779251
1135.742188	-72.664642
1136.718750	-70.746117
1137.695312	-71.709824
1138.671875	-71.123985
1139.648438	-71.405853
1140.625000	-70.933548
1141.601562	-70.844795
1142.578125	-72.148575
1143.554688	-70.531693
1144.531250	-73.170090
1145.507812	-71.478546
1146.484375	-72.257912
1147.460938	-72.306458
1148.437500	-70.292519
1149.414062	-71.693268
1150.390625	-71.165489
1151.367188	-71.054527
1152.343750	-70.737572
1153.320312	-69.657150
1154.296875	-72.367332
1155.273438	-71.317886
1156.250000	-71.572319
1157.226562	-71.926575
1158.203125	-71.549080
1159.179688	-71.190529
1160.156250	-70.836502
1161.132812	-72.642670
1162.109375	-72.007210
1163.085938	-71.617516
1164.062500	-71.491676
1165.039062	-71.955482
1166.015625	-70.692261
1166.992188	-71.039360
1167.968750	-71.677628
1168.945312	-70.519775
1169.921875	-70.807724
1170.898438	-71.211906
1171.875000	-70.856781
1172.851562	-71.681389
1173.828125	-71.410439
1174.804688	-70.966415
1175.781250	-70.760551
1176.757812	-70.979866
1177.734375	-71.812943
1178.710938	-72.525032
1179.687500	-71.200203
1180.664062	-71.879662
1181.640625	-70.799240
1182.617188	-70.954987
1183.593750	-70.736183
1184.570312	-71.553902
1185.546875	-71.025146
1186.523438	-69.981483
1187.500000	-71.417213
1188.476562	-71.444191
1189.453125	-70.163467
1190.429688	-70.663963
1191.406250	-70.636703
1192.382812	-70.760796
1193.359375	-70.460396
1194.335938	-69.787949
1195.312500	-70.898323
1196.289062	-71.565033
1197.265625	-71.613358
1198.242188	-71.642220
1199.218750	-72.012604
1200.195312	-71.547981
1201.171875	-70.373863
1202.148438	-70.352943
1203.125000	-70.377541
1204.101562	-71.572403
1205.078125	-70.299484
1206.054688	-71.366554
1207.031250	-71.209343
1208.007812	-70.026970
1208.984375	-70.566002
1209.960938	-70.778122
1210.937500	-71.720985
1211.914062	-72.417740
1212.890625	-70.571533
1213.867188	-70.974709
